,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
13,shot,cb7b0385-4c56-4cc8-8539-bb7b29f7d39a,1116,1,00:44:53.677,44,53,105,Sky Blue FC,From Throw In,False,Sky Blue FC,Imani Dorsey,Left Defensive Midfield,0.347,,0.10750531,71c97ebd-d3bb-496b-9953-f9d6903ed959,Left Foot,Open Play,Saved,Normal,,,,,,,110.0,30.0,116.0,40.9,1.9
14,shot,fe4efb5d-1ee1-4294-98e4-da7bff7b8935,1189,2,00:00:21.835,45,21,114,Chicago Red Stars,Regular Play,False,Chicago Red Stars,Samantha Kerr,Center Forward,1.432,True,0.07535409,effa091e-00d0-434a-b8f0-95d9f70cf51c,Right Foot,Open Play,Goal,Normal,,,,,,,108.0,52.0,119.0,37.1,0.4
15,shot,87f5e54b-4ed7-4669-846d-5fe043347339,1229,2,00:01:55.428,46,55,118,Chicago Red Stars,Regular Play,False,Chicago Red Stars,Samantha Kerr,Center Forward,0.87,,0.15811737,6d38f210-3ed6-4222-b335-666d50a0186f,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,48.0,119.0,44.9,3.8
16,shot,ee90ead9-1a61-43e8-864a-b405db5897aa,1236,2,00:02:37.449,47,37,119,Sky Blue FC,From Throw In,False,Sky Blue FC,Carli Lloyd,Left Center Forward,1.412,,0.021579241,e38ec08c-46e0-48cc-b073-52defa9b7d77,Head,Open Play,Off T,Normal,,,,,,,111.0,26.0,117.0,44.9,2.3
17,shot,09f5f205-78c8-401b-9544-6f1adef47c6d,1463,2,00:11:00.652,56,0,140,Chicago Red Stars,From Throw In,False,Chicago Red Stars,Danielle Colaprico,Right Defensive Midfield,1.755,,0.022640761,cea1f331-4b64-482b-a84d-d3dd90bbd46c,Right Foot,Open Play,Off T,Normal,,,,,,,91.0,32.0,119.0,43.8,3.3
18,shot,c7050f21-b237-4070-9171-9020d4d2a885,1649,2,00:17:27.948,62,27,159,Chicago Red Stars,Regular Play,False,Chicago Red Stars,Samantha Kerr,Center Forward,0.907,,0.3074496,a974d3a1-7433-4b4c-9a3f-d034ebc1cd65,Right Foot,Open Play,Goal,Normal,,,,True,,,105.0,47.0,119.0,37.1,0.3
19,shot,f932d955-64e2-4546-9a64-071b726ecb55,1666,2,00:18:36.645,63,36,161,Chicago Red Stars,From Throw In,False,Chicago Red Stars,Samantha Kerr,Center Forward,0.797,,0.18290253,423a14f7-1d79-40da-9f45-a575d02b30a3,Left Foot,Open Play,Saved,Normal,,,,True,,,111.0,24.0,115.0,43.6,0.3
20,shot,8ae4689a-f973-460f-a368-e3c950f236fe,1700,2,00:19:48.948,64,48,165,Sky Blue FC,From Corner,False,Sky Blue FC,Madison Tiernan,Left Back,1.89,,0.022464434,53d68845-8022-46ea-89fd-5ea381c88ba5,Right Foot,Open Play,Off T,Normal,,True,,,,,95.0,29.0,120.0,48.7,4.7
21,shot,e6a80303-2aa1-4af2-afd0-497429e9316c,1745,2,00:21:35.426,66,35,170,Sky Blue FC,From Throw In,False,Sky Blue FC,Carli Lloyd,Left Center Forward,0.78,,0.14197968,f2e16271-5b1d-4af8-866f-ead7b690cca8,Right Foot,Open Play,Off T,Normal,,,,,,,108.0,34.0,120.0,43.6,3.3
22,shot,0f28d078-b230-4974-abd5-73c8c7639ace,1791,2,00:23:00.358,68,0,173,Sky Blue FC,Regular Play,False,Sky Blue FC,Carli Lloyd,Left Center Forward,2.719,,0.0138882,,Right Foot,Open Play,Saved,Normal,,,,,,,76.0,65.0,118.0,36.7,0.4
23,shot,02b8afe5-67b5-4b2e-9495-03f4c67cb553,1906,2,00:27:15.936,72,15,182,Sky Blue FC,Regular Play,False,Sky Blue FC,Imani Dorsey,Left Defensive Midfield,1.332,,0.28261903,8cdc2796-55fc-4748-adb1-7aecfdb567be,Right Foot,Open Play,Goal,Normal,,,,,,,111.0,31.0,120.0,39.6,0.1
24,shot,63c11ce6-d946-4569-b655-1a7ce67225e9,1938,2,00:28:45.030,73,45,183,Chicago Red Stars,From Kick Off,False,Chicago Red Stars,Casey Short,Left Back,1.096,True,0.033862643,8948a668-f677-4cb6-927e-5f1c7f4622e3,Left Foot,Open Play,Saved,Normal,,,,,,,104.0,25.0,117.0,37.5,0.8
25,shot,8d4addbb-68c9-4b86-9551-4105882919e1,1988,2,00:30:41.107,75,41,186,Sky Blue FC,From Throw In,False,Sky Blue FC,Carli Lloyd,Left Center Forward,1.957,,0.1314981,2163fe60-1a81-42fb-bdd8-664922e1c601,Head,Open Play,Wayward,Normal,,,,,,,113.0,40.0,113.0,30.0,
26,shot,8dfa0872-80e1-47a3-9cbf-0ddae103a030,2140,2,00:37:20.383,82,20,200,Sky Blue FC,From Free Kick,False,Sky Blue FC,Janine Beckie,Center Attacking Midfield,1.471,,0.047953207,,Right Foot,Free Kick,Off T,Normal,,,,,,,96.0,56.0,120.0,39.5,6.7
27,shot,526e28ee-e513-45dc-932f-8c75c168e1f7,2184,2,00:39:02.157,84,2,204,Sky Blue FC,Regular Play,False,Sky Blue FC,Carli Lloyd,Left Center Forward,1.333,,0.014891723,,Right Foot,Open Play,Saved,Normal,,,,,,,85.0,29.0,119.0,36.9,0.4
0,shot,031bef61-2c0e-4e2f-b38d-1e1bee40db90,120,1,00:03:19.137,3,19,13,Sky Blue FC,Regular Play,False,Sky Blue FC,Carli Lloyd,Center Attacking Midfield,1.112,,0.08210715,a39fe8e8-2fd7-487e-aede-9aad10bea9d9,Right Foot,Open Play,Off T,Normal,,,,,,,112.0,56.0,120.0,36.5,4.4
1,shot,8aae5fe3-503c-42a8-af9d-e2645cdec34e,154,1,00:05:01.713,5,1,16,North Carolina Courage,From Corner,False,North Carolina Courage,Denise O'Sullivan,Right Center Midfield,1.574,,0.030695247,,Right Foot,Open Play,Off T,Volley,,,,,,,96.0,39.0,120.0,37.6,4.6
2,shot,7c2ec51d-2818-4d28-b4e2-b2ebcba6837c,194,1,00:06:43.914,6,43,21,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.687,,0.13717541,5abf2514-1b88-40a9-8e15-91a2f0f2363a,Left Foot,Open Play,Wayward,Volley,,,,,,,112.0,43.0,116.0,28.0,
3,shot,9bdfdc4e-98fa-4f56-ab65-703a2af6ae9d,202,1,00:06:50.933,6,50,21,North Carolina Courage,Regular Play,False,North Carolina Courage,Débora Cristiane de Oliveira,Left Midfield,0.723,,0.05469487,d3ceaa9b-dc9e-4ff7-9ae3-139b64027b4e,Right Foot,Open Play,Saved,Normal,,True,,,,,107.0,29.0,118.0,36.4,0.5
4,shot,38897761-e93c-48b3-95ef-a6f099d0d184,205,1,00:06:52.037,6,52,21,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,1.153,,0.457108,,Left Foot,Open Play,Off T,Half Volley,,,,True,,,116.0,36.0,120.0,36.4,4.5
5,shot,70c6bf4f-f546-4fd3-90cf-9546b7c6891b,229,1,00:07:40.873,7,40,23,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.652,,0.23367599,f7922e2d-ebb1-4df7-a0b9-64a2f2be0cb0,Left Foot,Open Play,Saved,Normal,,True,,,,,111.0,51.0,116.0,42.5,0.3
6,shot,6052b914-c36a-4190-873a-84247a340b18,344,1,00:10:43.009,10,43,30,North Carolina Courage,Regular Play,False,North Carolina Courage,Débora Cristiane de Oliveira,Left Midfield,1.305,,0.06785969,,Right Foot,Open Play,Off T,Normal,,,,,,,105.0,33.0,119.0,45.1,0.5
7,shot,420df7af-6121-4c23-9ef1-d93a8f0898ba,369,1,00:12:42.251,12,42,34,Sky Blue FC,From Free Kick,False,Sky Blue FC,Thaysa de Moraes Rosa Moreno,Left Defensive Midfield,0.959,,0.21168566,,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,31.0,116.0,37.0,
8,shot,e0986c2c-0761-4dc4-bfea-c049f0dc0f2f,403,1,00:14:33.299,14,33,37,North Carolina Courage,From Corner,False,North Carolina Courage,Abby Erceg,Left Center Back,1.631,,0.21769038,0d48763e-6247-4808-ac87-d902722bafcb,Head,Open Play,Goal,Normal,,,,,,,117.0,34.0,119.0,38.0,0.8
9,shot,7495cfb2-458c-433a-bf7b-d4d4397ce72c,460,1,00:16:35.717,16,35,39,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.217,,0.2730691,7fb8f94e-c8a7-4faf-8440-8706848e8390,Right Foot,Open Play,Blocked,Normal,,True,,,,,108.0,36.0,111.0,36.0,
10,shot,13fb5a9b-a861-4d7d-9108-cacdf6a63c4d,674,1,00:24:34.065,24,34,57,Sky Blue FC,From Keeper,False,Sky Blue FC,Savannah McCaskill,Center Forward,0.438,,0.30458724,41283204-41ed-4cc6-8d51-00de17a04a5a,Left Foot,Open Play,Saved,Half Volley,,,,True,,,115.0,35.0,118.0,38.2,0.9
11,shot,d25feec4-d786-4689-a4a1-1e1904630f38,791,1,00:29:01.017,29,1,66,Sky Blue FC,Regular Play,False,Sky Blue FC,Savannah McCaskill,Center Forward,1.125,,0.030985571,,Right Foot,Open Play,Off T,Normal,,True,,,,,98.0,27.0,120.0,34.5,0.4
12,shot,6d5073d0-cc9b-4ecf-8bb2-d5bd9dbdf6de,879,1,00:32:03.908,32,3,73,Sky Blue FC,Regular Play,False,Sky Blue FC,Shea Groom,Right Wing,1.404,,0.024795841,499df5c4-ba17-49c2-9041-8bfa1e9f9bce,Left Foot,Open Play,Saved,Normal,,,,,,,93.0,36.0,119.0,38.2,0.8
13,shot,96ea91d1-f1cb-4bea-9199-cf2fdf7cc5cf,959,1,00:34:09.525,34,9,78,Sky Blue FC,From Counter,False,Sky Blue FC,Sarah Killion,Right Defensive Midfield,0.869,,0.20751093,452539b7-9efe-43e3-895d-f8fb6f736d42,Head,Open Play,Post,Normal,,,,True,,,112.0,44.0,119.0,44.0,0.9
14,shot,1d3dfd70-57d9-4c0b-8581-fbe771a3f3e7,980,1,00:35:00.278,35,0,79,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.659,,0.5942508,da092ccd-4736-4132-9007-ca8baf6062d8,Left Foot,Open Play,Off T,Normal,,True,,,,,111.0,30.0,119.0,38.9,3.9
15,shot,4c70b1bb-452b-4cbf-9ece-e0dd35fb8c26,989,1,00:35:56.726,35,56,81,North Carolina Courage,Regular Play,False,North Carolina Courage,Crystal Alyssia Dunn,Right Midfield,0.636,,0.03571965,,Right Foot,Open Play,Saved,Normal,,,,,,,103.0,43.0,117.0,40.0,0.7
16,shot,8619fc24-19c6-4fc9-9dea-f8d2f60695c3,1010,1,00:37:22.823,37,22,84,North Carolina Courage,From Corner,False,North Carolina Courage,Abby Erceg,Left Center Back,1.24,,0.017345844,8188a6cf-3dbf-4a4a-9a0c-359f8fc64cb6,Head,Open Play,Wayward,Normal,,,,,,,108.0,33.0,117.0,36.0,
17,shot,aff1779b-2a4f-40f8-bd01-33851ea9e317,1033,1,00:38:20.705,38,20,87,North Carolina Courage,Regular Play,False,North Carolina Courage,Kristen Hamilton,Left Center Forward,0.517,,0.03232783,,Left Foot,Open Play,Off T,Normal,,,,,,,98.0,39.0,120.0,46.0,0.2
18,shot,51e2598b-cf32-4ebe-ad9e-21b1c14f5d09,1067,1,00:39:28.828,39,28,90,North Carolina Courage,From Throw In,False,North Carolina Courage,Débora Cristiane de Oliveira,Left Midfield,0.376,,0.037919294,5598e5ec-92b8-4bc6-9ce8-969891953aa5,Right Foot,Open Play,Blocked,Normal,,,,,,,96.0,40.0,101.0,36.0,
19,shot,ae2e837c-93a4-4dbb-9677-7fe879b67c8e,1124,1,00:41:49.395,41,49,94,Sky Blue FC,From Goal Kick,False,Sky Blue FC,Imani Dorsey,Left Wing,1.179,True,0.047432486,ae61a28c-4501-435a-b847-fab96276961d,Left Foot,Open Play,Saved,Normal,,,,,,,97.0,28.0,117.0,42.4,1.4
20,shot,6dde3438-ec7c-45c4-8b25-af7ac83900f5,1398,2,00:03:42.510,48,42,113,North Carolina Courage,From Corner,False,North Carolina Courage,Kristen Hamilton,Left Center Forward,0.238,,0.026167033,,Left Foot,Open Play,Blocked,Normal,,,,,,,113.0,54.0,120.0,46.0,
21,shot,0a8deaf2-4ac8-43d8-ab23-415f0b074190,1453,2,00:06:20.227,51,20,116,North Carolina Courage,From Throw In,False,North Carolina Courage,Kristen Hamilton,Left Center Forward,0.888,,0.06311316,bbaf079b-ea1d-4f0f-a7a3-ecfbd84a2662,Left Foot,Open Play,Saved,Normal,,,,,,,111.0,55.0,117.0,42.2,0.8
22,shot,54fcaed0-3178-4bf0-9d5f-222730a295e5,1568,2,00:09:21.931,54,21,124,Sky Blue FC,Regular Play,False,Sky Blue FC,Savannah McCaskill,Center Forward,0.858,,0.11288144,99489a4b-2460-48f9-8ca7-f9ec8b2f0cd1,Head,Open Play,Off T,Normal,,,,,,,113.0,34.0,119.0,40.2,4.1
23,shot,f6a70bc6-ede6-462a-a3fa-e884cb9aa133,1600,2,00:10:08.313,55,8,125,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,1.485,,0.82172537,dad2dba8-08e3-4f8a-9415-601835f7e7fc,Right Foot,Open Play,Goal,Normal,,,,,,,116.0,41.0,120.0,41.6,2.1
24,shot,c79dbabd-07b5-4951-a0b2-09f6203aa52c,1628,2,00:11:33.037,56,33,128,North Carolina Courage,From Throw In,False,North Carolina Courage,Kristen Hamilton,Left Center Forward,2.626,,0.018526364,32cbe1ca-4de5-4137-af58-701248d9412e,Right Foot,Open Play,Off T,Normal,,,,,,,76.0,20.0,109.0,34.2,0.8
25,shot,f16aae53-e7e5-45c5-8890-e78ba8030c49,1695,2,00:13:33.835,58,33,132,North Carolina Courage,From Counter,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.386,,0.30710602,bc502a95-74ee-469b-9a39-ab1bf9d432ef,Right Foot,Open Play,Saved,Normal,,,,,,,111.0,37.0,115.0,38.4,0.9
26,shot,c43b400f-a3f8-4b05-8fd6-02feecfabe3b,1699,2,00:13:41.211,58,41,132,North Carolina Courage,From Counter,False,North Carolina Courage,Lynn Williams,Right Center Forward,1.701,,0.053455636,,Right Foot,Open Play,Off T,Normal,,,,,,,101.0,33.0,120.0,44.4,3.5
27,shot,f949091e-92ff-4a6a-aba9-f5bf39a69796,1875,2,00:21:14.354,66,14,147,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Right Center Forward,1.605,,0.014343312,,Right Foot,Open Play,Off T,Normal,,,,,,,90.0,50.0,120.0,45.3,4.4
28,shot,4c3a3441-6da1-484b-b029-cc262b4bdb5a,2007,2,00:25:42.708,70,42,156,Sky Blue FC,From Free Kick,False,Sky Blue FC,Imani Dorsey,Left Midfield,5.393,,0.018587869,,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,26.0,113.0,47.5,0.3
29,shot,697da9b9-e99c-4f6b-9092-537ba7a42e3f,2016,2,00:26:19.389,71,19,157,North Carolina Courage,From Throw In,False,North Carolina Courage,Lynn Williams,Right Center Forward,0.874,,0.32831338,88900b07-9ebf-464f-a35f-e37c06bc15d4,Right Foot,Open Play,Goal,Normal,,,,True,,,110.0,32.0,120.0,36.5,0.5
30,shot,7b07b04b-866a-4d9a-b0c5-63875a93f4db,2052,2,00:27:48.504,72,48,161,Sky Blue FC,Regular Play,False,Sky Blue FC,Imani Dorsey,Left Midfield,1.56,,0.01755461,56b71680-169a-4edb-bad3-fd00640e0a6c,Right Foot,Open Play,Saved,Normal,,,,,,True,91.0,28.0,116.0,38.9,0.7
31,shot,dfc76247-4d81-4fbb-b067-75c9dea1101f,2113,2,00:30:33.325,75,33,166,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Center Forward,1.071,,0.34546736,a1d1f077-6988-4cd1-a798-3dd682ea63a7,Right Foot,Open Play,Saved,Normal,,,,,,,114.0,45.0,120.0,40.9,0.7
32,shot,b667c95e-23e2-4b07-9ed5-d5822feb2faf,2207,2,00:34:26.262,79,26,174,Sky Blue FC,Regular Play,False,Sky Blue FC,Janine Beckie,Right Midfield,0.513,,0.012909191,6a82faaf-4a66-4a18-8e02-35c14d06fd17,Right Foot,Open Play,Blocked,Normal,,,,,,,89.0,54.0,100.0,49.0,
33,shot,0cdec98d-6e98-4c7f-b8c0-bc8bd8d20699,2298,2,00:38:35.475,83,35,184,North Carolina Courage,From Free Kick,False,North Carolina Courage,Heather O'Reilly,Left Wing,1.145,,0.049539536,3f769928-01b9-4009-ba02-667cc0f0ed4b,Right Foot,Open Play,Saved,Normal,,,,,,,102.0,37.0,119.0,42.9,0.8
34,shot,fc7046f8-3f2d-4087-bd3e-969e067ac8f9,2435,2,00:43:50.256,88,50,196,North Carolina Courage,Regular Play,False,North Carolina Courage,Lynn Williams,Center Forward,1.466,,0.7663847,,Right Foot,Open Play,Goal,Normal,,,,True,True,,118.0,34.0,120.0,41.6,0.9
35,shot,01978c04-a2bf-4dca-8e52-923025c480b3,2477,2,00:45:28.466,90,28,200,North Carolina Courage,Regular Play,False,North Carolina Courage,Crystal Alyssia Dunn,Right Wing,2.164,,0.09865548,2e780105-939f-4b42-aab4-7646e238e6bf,Right Foot,Open Play,Saved,Normal,,,,,,,109.0,54.0,118.0,42.7,1.2
36,shot,5848edd5-7ddd-4bf4-8ae1-7a17c90ae8a7,2491,2,00:46:28.468,91,28,203,Sky Blue FC,Regular Play,False,Sky Blue FC,Carli Lloyd,Secondary Striker,1.126,,0.09283324,63f529e9-d8b9-43ff-a418-15b933e17422,Head,Open Play,Saved,Normal,,,,,,,110.0,35.0,117.0,40.0,1.5
0,shot,dde35352-8f16-4ee7-972b-a70dc5605775,40,1,00:01:13.143,1,13,5,Utah Royals FC,From Counter,False,Utah Royals FC,Christen Press,Left Defensive Midfield,0.1,,0.045030396,5ffdbef4-4c70-4392-a76b-515c111ad0ef,Left Foot,Open Play,Blocked,Normal,,,,,,,97.0,45.0,102.0,41.0,
1,shot,aff15928-8773-4e28-874f-cfb69193d403,155,1,00:04:28.263,4,28,12,Utah Royals FC,Regular Play,False,Utah Royals FC,Amy Rodriguez,Center Forward,1.215,,0.0203368,ab38a510-bc57-4629-af77-0072f32e6da1,Left Foot,Open Play,Off T,Normal,,,,,,,97.0,26.0,120.0,40.0,4.0
2,shot,e2a28ba8-d149-49c2-b3a0-5557d8b6cc3a,206,1,00:06:32.514,6,32,20,Washington Spirit,Regular Play,False,Washington Spirit,Mallory Pugh,Left Center Forward,0.529,,0.078994304,5851a156-f065-4d65-80f7-5385f7334e75,Left Foot,Open Play,Blocked,Normal,,,,,,,108.0,30.0,111.0,34.0,
3,shot,3759838e-ca64-4e1f-8b32-52f93444b1bf,252,1,00:08:09.912,8,9,23,Utah Royals FC,Regular Play,False,Utah Royals FC,Amy Rodriguez,Center Forward,0.266,,0.07770588,78ef92a3-3683-4078-804c-24176458beac,Left Foot,Open Play,Blocked,Normal,,,,,,,104.0,37.0,108.0,36.0,
4,shot,c6aefb24-f9cd-4a6e-b570-f1c5703b8765,493,1,00:16:23.697,16,23,38,Utah Royals FC,Regular Play,False,Utah Royals FC,Sydney Miramontez,Right Back,1.266,,0.057041805,89a9cd2d-b0b1-4673-a4dd-db14c35aa8bb,Left Foot,Open Play,Off T,Normal,,,,,,,96.0,38.0,119.0,34.7,0.7
5,shot,402148cf-6528-4d42-8982-ba9000e78fdc,523,1,00:17:36.532,17,36,40,Utah Royals FC,Regular Play,False,Utah Royals FC,Christen Press,Right Wing,0.104,,0.049013216,bdfdc97b-8445-48f5-9e02-0697877ed4d6,Left Foot,Open Play,Blocked,Normal,,,,,,,105.0,48.0,108.0,38.0,
6,shot,28b9718a-1982-49e9-a879-c4dd5d6d0b8f,552,1,00:18:45.210,18,45,42,Utah Royals FC,From Free Kick,False,Utah Royals FC,Katie Stengel,Center Attacking Midfield,1.196,,0.020448348,2ef55292-e164-4b3a-80c8-2c911b7f849d,Right Foot,Open Play,Saved,Normal,,,,,,,90.0,40.0,118.0,43.3,0.7
7,shot,b66c1402-4825-4b70-a673-6d72cce5c3dd,588,1,00:20:23.279,20,23,46,Utah Royals FC,From Goal Kick,False,Utah Royals FC,Christen Press,Right Wing,0.617,,0.05842388,05b4530a-0eb5-41ba-a9d9-109582bbb0e5,Right Foot,Open Play,Saved,Normal,,,,,,,107.0,54.0,118.0,41.8,1.6
8,shot,fd8f7848-5cb9-466c-94c7-ce4a171744f3,591,1,00:20:25.789,20,25,46,Utah Royals FC,From Goal Kick,False,Utah Royals FC,Erika Tymrak,Left Wing,1.156,,0.12766443,,Head,Open Play,Off T,Normal,,,,,,,113.0,35.0,119.0,45.1,0.2
9,shot,5b56e923-ce23-45c9-8054-f6adf120f28e,792,1,00:28:21.844,28,21,66,Washington Spirit,Regular Play,False,Washington Spirit,Mallory Eubanks,Left Wing Back,1.025,,0.013972466,f360f0a3-c79a-4a56-aef1-1641f32bf039,Right Foot,Open Play,Off T,Normal,,,,,,,90.0,26.0,120.0,39.6,4.0
10,shot,7b0f49e6-81a2-4b65-b14a-770f8b73c8c6,1440,2,00:13:01.583,58,1,114,Washington Spirit,From Throw In,False,Washington Spirit,Andi Sullivan,Center Attacking Midfield,1.157,,0.058454916,07f6a1e5-7aa9-46cf-a4e5-03015f111687,Right Foot,Open Play,Saved,Normal,,,,True,,,104.0,27.0,118.0,36.4,1.0
11,shot,e1886d85-b506-49e3-9bff-9f03e46fc156,1526,2,00:15:55.947,60,55,124,Utah Royals FC,From Throw In,False,Utah Royals FC,Amy Rodriguez,Center Forward,0.289,,0.08057461,29998645-74db-4488-897b-5526a7de3633,Left Foot,Open Play,Blocked,Normal,,,,,,,113.0,29.0,116.0,33.0,
12,shot,bf07547d-57cb-4a18-8b4e-4fdc554fc300,1534,2,00:16:01.519,61,1,124,Utah Royals FC,From Throw In,False,Utah Royals FC,Amy Rodriguez,Center Forward,0.821,True,0.055874508,,Right Foot,Open Play,Off T,Normal,,,,,,,105.0,34.0,120.0,44.4,1.0
13,shot,c3ba1ee6-8e28-4afc-9d66-6426f55c7708,1686,2,00:20:54.594,65,54,131,Utah Royals FC,Regular Play,False,Utah Royals FC,Christen Press,Right Wing,1.016,,0.046974108,9cabc4d2-4839-474b-b0bd-2b37e14f7569,Right Foot,Open Play,Saved,Normal,,,,,,,99.0,33.0,119.0,37.3,0.8
14,shot,1bb36314-aa72-47b8-9193-a44063ccea37,1700,2,00:21:14.111,66,14,133,Utah Royals FC,Regular Play,False,Utah Royals FC,Katie Stengel,Center Attacking Midfield,1.174,,0.020995358,caff3ead-bef8-4ff1-b1ad-9baf01c0bcdf,Left Foot,Open Play,Off T,Normal,,,,,,,95.0,47.0,120.0,34.7,0.9
15,shot,09e530e2-19bb-40a5-aca2-103d76d28cc6,1727,2,00:23:23.004,68,23,136,Utah Royals FC,From Free Kick,False,Utah Royals FC,Amy Rodriguez,Center Forward,0.99,True,0.035953123,a0142921-8887-445b-89b7-47c5981bdf7b,Left Foot,Open Play,Saved,Normal,,,,,,,92.0,44.0,115.0,39.1,0.7
16,shot,08179d76-963e-4bd8-a8c2-72ac2cb575af,1770,2,00:24:47.454,69,47,140,Utah Royals FC,Regular Play,False,Utah Royals FC,Katie Stengel,Center Attacking Midfield,0.238,True,0.022203071,,Right Foot,Open Play,Blocked,Normal,,,,,,,94.0,37.0,104.0,43.0,
17,shot,3c401241-c398-4b64-9294-914e46b5cf20,1893,2,00:28:20.618,73,20,147,Utah Royals FC,Regular Play,False,Utah Royals FC,Katie Stengel,Secondary Striker,0.736,,0.082619876,2a3f0c79-2ae8-4e76-870d-b1336a395c01,Right Foot,Open Play,Goal,Normal,,,,,,,104.0,47.0,120.0,37.1,1.0
18,shot,e99987bd-69bc-414f-8e81-be2f307e847a,1919,2,00:30:12.289,75,12,149,Utah Royals FC,From Goal Kick,False,Utah Royals FC,Christen Press,Left Midfield,0.953,,0.041008513,cfe1968d-71d9-457f-8879-56ab50ec579e,Left Foot,Open Play,Saved,Normal,,,,,,,113.0,26.0,117.0,42.0,1.4
19,shot,ddd33127-20fe-4f47-92e5-0c4209725194,2068,2,00:35:57.226,80,57,164,Utah Royals FC,Regular Play,False,Utah Royals FC,Lo’eau LaBonta,Right Center Midfield,0.972,,0.02616067,,Right Foot,Open Play,Saved,Normal,,,,,,,97.0,48.0,119.0,43.1,2.3
20,shot,9b03902a-40fd-4a37-9675-80afae721208,2072,2,00:36:42.028,81,42,165,Utah Royals FC,From Corner,False,Utah Royals FC,Gunnhildur Yrsa Jónsdóttir,Left Center Midfield,0.493,,0.047647912,a1ecd860-45ee-4f95-b493-3369cd7c416b,Head,Open Play,Off T,Normal,,,,,,,112.0,39.0,120.0,35.3,0.9
21,shot,be0c1fae-06b6-4943-9726-a2d0e2415cb2,2114,2,00:38:29.011,83,29,168,Washington Spirit,Regular Play,False,Washington Spirit,Whitney Church,Left Center Midfield,1.26,,0.013762822,,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,30.0,119.0,45.3,0.4
22,shot,398461f6-1a95-43f4-9b93-628d03b6e52d,2160,2,00:40:24.563,85,24,173,Utah Royals FC,From Throw In,False,Utah Royals FC,Katie Stengel,Center Forward,1.772,True,0.032492198,,Right Foot,Open Play,Saved,Normal,,,,,,,107.0,29.0,120.0,42.4,1.9
23,shot,a280b82f-ce9a-4c4f-ae33-9fdaf4bb629d,2255,2,00:46:16.761,91,16,181,Washington Spirit,Regular Play,False,Washington Spirit,Taylor Smith,Right Wing Back,0.646,,0.07494414,db7dace3-b094-4048-a3da-fed9b2e46cad,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,50.0,111.0,47.0,
24,shot,30cbfe53-04ee-4b46-9055-c2a486238cce,2277,2,00:46:42.938,91,42,181,Washington Spirit,Regular Play,False,Washington Spirit,Ashley Hatch,Left Center Forward,1.683,,0.03485454,b51419f8-7d4a-4bc4-a542-5382979326e4,Head,Open Play,Saved,Normal,,,,,,,109.0,47.0,117.0,41.8,1.2
0,shot,a33c0ffa-84dd-46f1-aeba-527a5c6cc58b,222,1,00:06:31.353,6,31,23,Utah Royals FC,From Throw In,False,Utah Royals FC,Christen Press,Left Wing,0.596,,0.2598931,cf712eba-f8b4-4495-b1b8-36c683c82664,Left Foot,Open Play,Goal,Normal,True,,,,,,112.0,33.0,118.0,42.4,0.4
1,shot,96781d44-8678-4baf-a7be-94f25b64ab69,476,1,00:13:58.362,13,58,48,Utah Royals FC,Regular Play,False,Utah Royals FC,Katie Stengel,Center Forward,0.507,,0.15631261,,Right Foot,Open Play,Post,Normal,,,,True,,,114.0,51.0,119.0,43.8,1.0
2,shot,db13be11-b59a-4f4a-b86f-7daee18861f7,818,1,00:24:02.104,24,2,73,Utah Royals FC,From Throw In,False,Utah Royals FC,Katie Stengel,Center Forward,1.628,,0.3066851,ede7deaa-3a3e-4c4b-9c54-ea73771efcf6,Right Foot,Open Play,Goal,Lob,,,,,,,109.0,46.0,119.0,36.9,1.2
3,shot,614e9d4e-7375-4907-8771-a2ef4385529c,912,1,00:28:00.108,28,0,77,Utah Royals FC,From Free Kick,False,Utah Royals FC,Katie Stengel,Center Forward,0.863,,0.08146577,15ea7900-c74f-4f11-bd5e-2888ff681623,Head,Open Play,Goal,Normal,,,,,,,109.0,37.0,118.0,37.1,2.1
