,duration,distance,build_up_duration,shot_technique_3,shot_open_goal,pass_height_name,pass_cut_back,shot_technique_4,pass_through_ball,shot_technique_2,follows_goalkeeper,follows_dribble,pass_cross,goal
320,0.2164,10.77032961426901,31.912170000000003,0,0,-1,0,1,0,0,0,0,0,0
321,1.423196,18.384776310850235,2.5521000000000003,0,0,-1,0,1,0,0,0,0,0,0
322,0.909,17.029386365926403,15.005,0,0,-1,0,1,0,0,0,0,0,0
323,1.341,11.180339887498945,3.446,0,0,-1,0,0,0,1,0,0,0,0
324,0.28,19.0,9.892999999999999,0,0,-1,0,1,0,0,0,0,0,0
325,1.98606,43.382023926967726,0.0,0,0,-1,0,1,0,0,0,0,0,0
326,1.811974,39.319206502675,3.466194,0,0,-1,0,0,0,0,0,0,0,0
327,2.038242,16.492422502470642,5.634633999999999,0,0,-1,0,1,0,0,0,0,0,0
328,1.1929,30.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
329,2.24437,24.75883680627989,3.3259510000000003,0,0,-1,0,1,0,0,0,0,0,0
330,1.057,17.029386365926403,30.294,0,0,-1,0,1,0,0,0,0,0,1
331,1.1643,21.2602916254693,0.8407149999999999,0,0,-1,0,1,0,0,0,0,0,1
332,0.9109,15.524174696260026,0.0,0,0,-1,0,1,0,0,0,0,0,0
333,1.306247,1.0,2.444704,0,1,-1,0,1,0,0,1,0,0,1
334,1.68675,24.35159132377184,8.88091,0,0,-1,0,1,0,0,0,0,0,0
335,1.52,32.31098884280702,0.0,0,0,-1,0,1,0,0,0,0,0,0
336,1.3732,29.8328677803526,3.519657,0,0,-1,0,1,0,0,0,0,0,0
337,0.419657,6.0827625302982185,4.4731999999999985,0,1,-1,0,1,0,0,0,0,0,1
338,1.6717810000000002,25.238858928247925,0.0,0,0,-1,0,1,0,0,0,0,0,0
339,0.7090000000000001,10.63014581273465,1.379,0,0,-1,0,0,0,1,0,0,0,0
340,0.16,8.602325267042627,3.3320000000000003,0,0,-1,0,1,0,0,0,0,0,0
341,1.0,17.204650534085253,1.2800000000000002,0,0,-1,0,0,0,0,0,0,0,0
342,1.23236,18.439088914585774,0.0,0,0,-1,0,1,0,0,0,1,0,0
343,0.0784,19.6468827043885,5.529533,0,0,-1,0,0,0,1,0,0,0,0
344,0.1635,15.231546211727816,8.509737999999999,0,0,-1,0,1,0,0,0,0,0,0
345,0.6748,16.1245154965971,7.998437999999998,0,0,-1,0,0,0,1,0,0,0,0
346,0.410228,6.0,8.263010000000001,0,0,-1,0,0,0,0,1,0,0,0
347,1.086936,31.57530680769389,3.7839710000000006,0,0,-1,0,1,0,0,0,0,0,0
348,1.125,25.553864678361283,28.198,0,0,-1,0,1,0,0,0,1,0,0
349,0.870592,5.830951894845301,2.276012,0,0,-1,0,1,0,0,0,0,0,1
350,0.84,4.47213595499958,3.426,0,0,-1,0,1,0,0,0,0,0,1
351,0.366,4.242640687119285,2.628,0,1,-1,0,0,0,1,0,0,0,1
352,1.533,27.892651361962706,0.0,0,0,-1,0,1,0,0,1,0,0,0
353,0.252,29.8328677803526,0.0,0,0,-1,0,1,0,0,0,0,0,0
354,1.2202,27.73084924772409,0.0,0,0,-1,0,1,0,0,0,0,0,0
355,1.576709,22.803508501982762,0.0,0,0,-1,0,1,0,0,0,0,0,0
356,0.114,20.8806130178211,12.014,0,0,-1,0,1,0,0,0,0,0,0
357,1.64,29.410882339705488,1.187,0,0,-1,0,1,0,0,0,0,0,0
358,1.213,27.018512172212592,9.239999999999998,0,0,-1,0,1,0,0,0,0,0,0
359,0.8367,25.709920264364875,5.3688,0,0,-1,0,1,0,0,0,0,0,0
360,2.7430000000000003,27.65863337187866,3.4625000000000004,0,0,-1,0,0,0,0,0,0,0,0
361,0.4486,5.830951894845301,7.0878820000000005,0,1,-1,0,0,0,0,0,0,0,0
362,2.1215,41.43669871020132,0.0,0,0,-1,0,1,0,0,0,0,0,0
363,0.3523,36.013886210738214,0.0,0,0,-1,0,1,0,0,0,0,0,0
364,1.0389,22.203603311174522,8.260067,0,0,-1,0,1,0,0,0,0,0,0
365,1.3799,33.541019662496836,0.0,0,0,-1,0,1,0,0,0,0,0,0
366,0.799,5.0,6.508799999999999,0,0,-1,0,1,0,0,0,0,0,0
367,1.4049,20.591260281974,1.8753,0,0,-1,0,0,0,1,0,0,0,0
368,0.567098,18.60107523773827,0.0,0,0,-1,0,1,0,0,0,0,0,0
369,0.103,9.219544457292887,3.804383,0,0,-1,0,0,0,1,0,0,0,0
370,0.743304,17.029386365926403,0.0,0,0,-1,0,1,0,0,0,0,0,1
371,1.4405,17.464249196572982,2.3579,0,0,-1,0,0,0,1,0,0,0,0
372,0.6459999999999999,3.6055512754639887,5.4510000000000005,0,1,-1,0,1,0,0,0,0,0,1
373,0.28,6.4031242374328485,23.025,0,0,-1,0,1,0,0,0,0,0,0
374,0.11,21.213203435596427,6.960000000000001,0,0,-1,0,1,0,0,0,1,0,0
375,0.581,13.601470508735444,17.896,0,0,-1,0,1,0,0,0,0,0,0
376,0.69162,16.97056274847714,0.0,0,0,-1,0,1,0,0,0,0,0,0
377,1.681,40.45985664828782,0.0,0,0,-1,0,1,0,0,0,1,0,0
378,0.3709,21.633307652783934,0.0,0,0,-1,0,1,0,0,0,0,0,0
379,1.346315,38.078865529319536,0.0,0,0,-1,0,1,0,0,0,0,0,0
380,1.164244,22.13594362117865,23.162555000000005,0,0,-1,0,1,0,0,0,0,0,0
381,1.897,30.413812651491103,2.1150000000000007,0,0,-1,0,1,0,0,0,0,0,0
382,0.607,37.589892258425,7.8,0,0,-1,0,1,0,0,0,0,0,0
383,0.8541,29.017236257093817,26.964785,0,0,-1,0,1,0,0,0,0,0,0
384,0.2285,22.56102834535696,10.432884,0,0,-1,0,1,0,0,0,0,0,0
385,0.520601,24.698178070456933,11.236202,0,0,-1,0,1,0,0,0,0,0,0
386,2.612251,28.63564212655271,0.0,0,0,-1,0,1,0,0,0,0,0,0
387,1.936817,47.4236228055175,0.0,0,0,-1,0,1,0,0,0,0,0,0
388,0.7090000000000001,28.30194339616981,10.786622,0,0,-1,0,1,0,0,0,0,0,0
389,0.0937,8.48528137423857,11.401922,0,0,-1,0,1,0,0,0,0,0,0
390,3.04,26.925824035672523,0.0,0,0,-1,0,1,0,0,0,0,0,1
391,1.693,34.438350715445125,9.425,0,0,-1,0,1,0,0,0,0,0,0
392,0.701862,16.97056274847714,0.0,0,0,-1,0,1,0,0,0,0,0,0
393,1.0284,22.47220505424423,0.0,0,0,-1,0,0,0,1,0,0,0,0
394,0.387847,13.601470508735444,2.4105060000000003,0,0,-1,0,1,0,0,0,0,0,0
395,1.3230000000000002,21.840329667841555,0.0,0,0,-1,0,1,0,0,0,0,0,0
396,2.751747,8.602325267042627,5.507342,0,0,-1,0,1,0,0,0,0,0,0
397,1.641173,23.08679276123039,1.7858000000000005,0,0,-1,0,1,0,0,0,1,0,0
398,0.849198,8.06225774829855,16.176437999999994,0,0,-1,0,1,0,0,0,0,0,0
399,0.0185,16.278820596099706,2.080627,0,0,-1,0,1,0,0,0,0,0,0
400,2.03585,29.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
401,1.3730000000000002,23.706539182259394,0.0,0,0,-1,0,1,0,0,0,0,0,0
402,0.7111890000000001,20.09975124224178,1.832107,0,0,-1,0,1,0,0,0,0,0,0
403,0.9925,13.0,12.170578999999998,0,0,-1,0,1,0,0,0,0,0,0
404,1.810763,34.928498393145965,0.0,0,0,-1,0,1,0,0,0,0,0,0
405,1.013,13.892443989449804,3.5329999999999995,0,0,-1,0,1,0,0,0,0,0,0
406,2.9810000000000003,33.94112549695428,0.9659999999999996,0,0,-1,0,1,0,0,0,0,0,0
407,0.88,17.204650534085253,0.0,0,0,-1,0,1,0,0,0,0,0,0
408,1.203236,25.317977802344327,0.0,0,0,-1,0,1,0,0,0,0,0,1
409,0.595,40.80441152620632,13.972999999999999,0,0,-1,0,1,0,0,0,0,0,0
410,1.68,22.47220505424423,6.893000000000002,0,0,-1,0,1,0,0,0,0,0,0
411,0.928965,30.23243291566195,22.311222,0,0,-1,0,1,0,0,0,0,0,0
412,1.622704,34.713109915419565,0.0,0,0,-1,0,1,0,0,0,0,0,0
413,1.276512,26.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
414,1.123113,30.61045573002793,0.0,0,0,-1,0,0,0,0,0,0,0,0
415,0.442,8.94427190999916,8.297999999999998,0,0,-1,0,1,0,0,0,0,0,0
416,1.24,37.576588456111864,0.0,0,0,-1,0,1,0,0,0,0,0,0
417,1.477801,25.079872407968914,0.0,0,0,-1,0,1,0,0,0,0,0,0
418,2.061,14.142135623730953,2.401,0,0,-1,0,0,0,1,0,0,0,0
419,1.466,6.324555320336759,0.0,0,1,-1,0,1,0,0,0,0,0,1
420,0.1219,15.0,2.7463,0,0,-1,0,0,0,0,0,0,0,0
421,0.1072,13.892443989449804,2.761,0,0,-1,0,1,0,0,0,0,0,0
422,0.84872,11.6619037896906,0.0,0,0,-1,0,1,0,0,0,0,0,0
423,1.237444,14.866068747318506,4.148626999999999,0,0,-1,0,1,0,0,0,1,0,1
424,0.3545,28.30194339616981,12.896212,0,0,-1,0,1,0,0,0,0,0,0
425,0.4866,35.014282800023196,19.641476,0,0,-1,0,1,0,0,0,1,0,0
426,0.35,8.94427190999916,3.6243440000000002,0,0,-1,0,1,0,0,0,1,0,0
427,0.6034,18.35755975068582,6.6962,0,0,-1,0,0,0,1,0,1,0,0
428,0.383071,7.6157731058639095,7.324231,0,0,-1,0,1,0,0,0,0,0,0
429,3.551185,30.23243291566195,7.358397,0,0,-1,0,1,0,0,0,0,0,0
430,1.744206,32.69556544854363,0.0,0,0,-1,0,1,0,0,0,0,0,0
431,0.8182590000000001,24.041630560342607,1.4851809999999999,0,0,-1,0,1,0,0,0,0,0,0
432,0.119,13.152946437965904,10.614,0,0,-1,0,1,0,0,0,0,0,0
433,0.13699999999999998,7.810249675906653,5.5130550000000005,0,0,-1,0,0,0,1,0,0,0,0
434,1.0363,12.206555615733702,5.000458999999999,0,0,-1,0,1,0,0,0,0,0,1
435,1.468657,7.211102550927977,8.704816000000001,0,0,-1,0,1,0,0,0,0,0,1
436,0.33,20.02498439450079,18.034,0,0,-1,0,1,0,0,0,0,0,0
437,0.5486,17.720045146669353,2.2932,0,0,-1,0,0,0,0,0,0,0,0
438,3.2998510000000003,36.22154055254967,4.6558,0,0,-1,0,1,0,0,0,0,0,0
439,1.0435,16.643316977093242,0.0,0,0,-1,0,1,0,0,0,1,0,0
440,1.153,5.656854249492381,6.037999999999999,0,0,-1,0,0,0,1,0,0,0,0
441,1.518232,23.853720883753127,2.009188,0,0,-1,0,1,0,0,0,0,0,0
442,0.073,16.492422502470642,14.878236,0,0,-1,0,1,0,0,0,0,0,0
443,1.564113,29.12043955712207,4.1475040000000005,0,0,-1,0,1,0,0,0,0,0,0
444,2.288184,34.713109915419565,0.0,0,0,-1,0,1,0,0,0,0,0,0
445,1.019814,12.206555615733702,4.689794999999998,0,0,-1,0,0,0,1,0,0,0,0
446,0.3942,14.212670403551895,13.058413,0,0,-1,0,1,0,0,0,0,0,0
447,0.2614,20.615528128088304,2.5606560000000003,0,0,-1,0,1,0,0,0,0,0,0
448,0.452659,3.6055512754639887,7.0935359999999985,0,1,-1,0,0,0,1,0,0,0,1
449,0.7440000000000001,15.0,1.873,0,0,-1,0,1,0,0,0,0,0,0
450,1.106,24.08318915758459,2.8350000000000004,0,0,-1,0,1,0,0,0,0,0,0
451,2.252161,30.886890422961002,5.581879,0,0,-1,0,1,0,0,0,0,0,0
452,1.3381,29.546573405388315,3.673636,0,0,-1,0,1,0,0,0,0,0,0
453,1.293,16.031219541881402,4.546,0,0,-1,0,0,0,0,0,0,0,0
454,1.305283,31.40063693621516,4.47581,0,0,-1,0,1,0,0,0,0,0,0
455,1.074709,24.738633753705958,0.0,0,0,-1,0,1,0,0,0,0,0,0
456,0.653,4.123105625617661,3.52,0,0,-1,0,1,0,0,0,0,0,0
457,1.133,18.110770276274835,7.573000000000001,0,0,-1,0,1,0,0,0,0,0,0
458,0.77144,17.4928556845359,3.729801,0,0,-1,0,1,0,0,0,0,0,0
459,0.161301,13.92838827718412,0.03935,0,0,-1,0,1,0,0,0,0,0,0
460,0.03935,15.231546211727816,0.161301,0,0,-1,0,1,0,0,1,0,0,0
461,1.991555,26.0768096208106,6.629366000000001,0,0,-1,0,1,0,0,0,0,0,0
462,1.111,26.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
463,0.11,2.23606797749979,25.18,0,1,-1,0,1,0,0,0,0,0,1
464,4.064928,21.93171219946131,0.0,0,0,-1,0,1,0,0,0,0,0,0
465,1.028077,10.04987562112089,1.8769,0,0,-1,0,1,0,0,0,1,0,0
466,1.472752,26.683328128252672,0.0,0,0,-1,0,1,0,0,0,0,0,0
467,1.878338,15.811388300841895,2.1693,0,0,-1,0,1,0,0,0,0,0,0
468,0.636,17.262676501632072,0.6980000000000001,0,0,-1,0,1,0,0,0,0,0,0
469,0.517,22.02271554554524,0.0,0,0,-1,0,1,0,0,0,0,0,0
470,2.0467,31.57530680769389,6.721457000000001,0,0,-1,0,1,0,0,0,0,0,0
471,1.0363,23.021728866442675,6.1432,0,0,-1,0,0,0,1,0,0,0,0
472,1.471,27.313000567495326,0.0,0,0,-1,0,1,0,0,0,0,0,0
473,1.1122,14.422205101855955,6.4738000000000016,0,0,-1,0,1,0,0,0,0,0,0
474,0.0367,4.123105625617661,54.924708,0,0,-1,0,1,0,0,0,0,0,0
475,0.0575,22.36067977499789,3.205476,0,0,-1,0,0,0,1,0,0,0,0
476,0.686264,24.186773244895647,1.5606,0,0,-1,0,1,0,0,0,0,0,0
477,1.322324,28.319604517012596,0.0,0,0,-1,0,1,0,0,0,0,0,0
478,1.683161,36.40054944640259,12.018471,0,0,-1,0,1,0,0,0,0,0,0
479,0.821,16.15549442140351,15.010000000000005,0,0,-1,0,1,0,0,0,0,0,0
480,0.958,28.319604517012596,3.6060000000000003,0,0,-1,0,1,0,0,0,0,0,0
481,0.39311,29.154759474226502,3.690342,0,0,-1,0,0,0,0,0,0,0,0
482,1.6687330000000002,27.73084924772409,2.414719,0,0,-1,0,0,0,1,0,0,0,0
483,0.1019,21.93171219946131,14.075397999999998,0,0,-1,0,1,0,0,0,0,0,0
484,0.365141,6.708203932499369,20.909374,0,1,-1,0,0,0,0,0,0,0,0
485,0.58,5.385164807134505,3.613,0,0,-1,0,1,0,0,0,0,0,0
486,0.693,3.1622776601683795,3.5,0,1,-1,0,1,0,0,1,0,0,1
487,1.89,38.11823710509184,0.0,0,0,-1,0,1,0,0,0,0,0,0
488,1.196,20.0,1.168,0,0,-1,0,1,0,0,0,0,0,0
489,1.707811,24.20743687382041,12.489172,0,0,-1,0,1,0,0,0,0,0,0
490,0.715309,24.33105012119288,2.9405650000000003,0,0,-1,0,0,0,0,0,0,0,0
491,1.308,22.62741699796952,0.0,0,0,-1,0,1,0,0,0,0,0,0
492,0.333,9.899494936611664,0.5329999999999999,0,0,-1,0,1,0,0,0,0,0,0
493,0.227,24.35159132377184,7.9060000000000015,0,0,-1,0,1,0,0,0,0,0,0
494,0.359735,15.0,12.708552,0,0,-1,0,1,0,0,0,0,0,0
495,1.1214,17.720045146669353,3.5460000000000007,0,0,-1,0,1,0,0,0,0,0,0
496,0.987,28.0178514522438,2.187,0,0,-1,0,1,0,0,0,0,0,0
497,1.248,22.56102834535696,0.0,0,0,-1,0,1,0,0,1,0,0,0
498,1.26,33.52610922848042,0.0,0,0,-1,0,1,0,0,0,0,0,0
499,0.294,4.47213595499958,5.448000000000001,0,0,-1,0,0,0,0,1,0,0,0
500,1.827,30.0,5.4780000000000015,0,0,-1,0,1,0,0,0,0,0,0
501,1.501643,33.286633954186485,0.0,0,0,-1,0,1,0,0,0,0,0,0
502,0.8922399999999999,25.317977802344327,11.378604,0,0,-1,0,1,0,0,0,0,0,0
503,0.331,27.892651361962706,3.573,0,0,-1,0,0,0,1,0,0,0,0
504,1.945639,37.336309405188935,20.228706,0,0,-1,0,1,0,0,0,0,0,0
505,0.635175,11.401754250991381,1.503017,0,0,-1,0,1,0,0,0,0,0,0
506,1.503017,25.553864678361283,0.635175,0,0,-1,0,1,0,0,0,0,0,0
507,1.2958,26.0768096208106,0.0,0,0,-1,0,1,0,0,0,0,0,0
508,1.6,20.02498439450079,6.853,0,0,-1,0,1,0,0,0,0,0,0
509,1.74,26.40075756488817,0.0,0,0,-1,0,1,0,0,0,0,0,0
510,0.11,12.649110640673518,17.415,0,0,-1,0,1,0,0,1,0,0,0
511,0.597514,36.05551275463989,32.345361000000004,0,0,-1,0,1,0,0,0,0,0,0
512,1.1261,20.615528128088304,0.0,0,0,-1,0,1,0,0,0,0,0,0
513,1.32396,33.301651610693426,0.0,0,0,-1,0,1,0,0,0,0,0,0
514,1.234566,22.47220505424423,14.604467999999995,0,0,-1,0,1,0,0,0,0,0,0
515,0.9785,10.44030650891055,0.0,0,0,-1,0,1,0,0,0,1,0,1
516,0.742057,29.966648127543394,4.0644909999999985,0,0,-1,0,1,0,0,0,0,0,0
517,0.262063,7.6157731058639095,3.8432450000000014,0,0,-1,0,1,0,0,0,0,0,0
518,2.116568,30.23243291566195,2.4111,0,0,-1,0,1,0,0,0,0,0,0
519,1.4654,22.203603311174522,0.0,0,0,-1,0,1,0,0,0,0,0,1
520,1.2606190000000002,34.928498393145965,10.0076,0,0,-1,0,1,0,0,0,0,0,0
521,1.648305,30.413812651491103,0.0,0,0,-1,0,1,0,0,0,0,0,0
522,0.2923,15.0,11.2457,0,0,-1,0,1,0,0,0,0,0,0
523,1.154882,29.8328677803526,0.0,0,0,-1,0,1,0,0,0,0,0,0
524,1.289,24.35159132377184,6.872000000000001,0,0,-1,0,1,0,0,0,0,0,0
525,1.48,22.02271554554524,22.798000000000002,0,0,-1,0,0,0,0,0,0,0,0
526,0.6,10.295630140987,3.973,0,0,-1,0,1,0,0,0,1,0,0
527,1.156,8.602325267042627,6.367999999999999,0,0,-1,0,1,0,0,0,0,0,0
528,0.894,36.22154055254967,5.047999999999999,0,0,-1,0,1,0,0,0,0,0,0
529,0.939804,23.323807579381203,4.6107,0,0,-1,0,1,0,0,0,0,0,1
530,1.03693,21.213203435596427,1.3565550000000002,0,0,-1,0,1,0,0,0,0,0,0
531,1.678044,15.231546211727816,1.6709560000000003,0,0,-1,0,0,0,1,0,0,0,0
532,0.389,29.0,5.024,0,0,-1,0,1,0,0,0,0,0,0
533,1.547342,24.186773244895647,5.0926969999999985,0,0,-1,0,1,0,0,0,0,0,0
534,1.647479,37.12142238654117,1.836401,0,0,-1,0,1,0,0,0,0,0,0
535,3.156073,35.510561809129406,5.9639,0,0,-1,0,0,0,1,0,0,0,0
536,0.199186,11.6619037896906,35.15230200000001,0,0,-1,0,1,0,0,0,1,0,0
537,0.9609,28.071337695236398,11.550466,0,0,-1,0,0,0,1,0,0,0,0
538,1.4521,33.24154027718932,0.0,0,0,-1,0,1,0,0,0,0,0,0
539,0.3434,19.416487838947603,1.5612,0,0,-1,0,1,0,0,0,0,0,0
540,3.222945,43.04648650006177,0.0,0,0,-1,0,0,0,0,0,0,0,0
541,1.0,15.620499351813306,8.465,0,0,-1,0,0,0,0,0,0,0,0
542,0.307,16.401219466856727,0.0,0,0,-1,0,1,0,0,0,0,0,0
543,1.213,16.1245154965971,0.0,0,0,-1,0,1,0,0,0,0,0,1
544,0.7966409999999999,16.1245154965971,6.9565,0,0,-1,0,1,0,0,0,0,0,0
545,1.1448,31.827660925679094,0.6125510000000001,0,0,-1,0,1,0,0,0,0,0,0
546,0.6125510000000001,12.529964086141668,1.1448,0,0,-1,0,1,0,0,0,0,0,0
547,1.402,20.0,22.552,0,0,-1,0,1,0,0,0,0,0,0
548,0.8250040000000001,12.529964086141668,3.626581,0,0,-1,0,1,0,0,0,0,0,0
549,1.0118,3.1622776601683795,53.410415,0,0,-1,0,1,0,0,0,0,0,0
550,0.4541,15.132745950421555,7.89395,0,0,-1,0,1,0,0,0,0,0,1
551,0.407,10.44030650891055,2.256,0,0,-1,0,1,0,0,0,1,0,0
552,0.762,14.422205101855955,9.068,0,0,-1,0,1,0,0,0,0,0,0
553,1.148139,22.36067977499789,14.749601,0,0,-1,0,1,0,0,0,0,0,0
554,0.418,19.104973174542803,0.0,0,0,-1,0,1,0,0,0,0,0,0
555,0.653,2.23606797749979,1.7200000000000002,0,1,-1,0,0,0,1,0,0,0,1
556,0.28300000000000003,17.11724276862369,7.29,0,0,-1,0,1,0,0,0,0,0,0
557,0.972,24.35159132377184,0.0,0,0,-1,0,1,0,0,0,0,0,0
558,1.505535,20.808652046684813,1.298,0,0,-1,0,1,0,0,0,0,0,0
559,0.2734,16.643316977093242,6.6623420000000015,0,0,-1,0,1,0,0,0,1,0,0
560,1.157579,18.681541692269406,11.390555,0,0,-1,0,1,0,0,0,0,0,0
561,1.4004,7.071067811865476,10.208335000000002,0,0,-1,0,1,0,0,0,0,0,0
562,0.28,29.427877939124322,1.013,0,0,-1,0,1,0,0,0,0,0,0
563,0.2351,6.4031242374328485,7.560469,0,0,-1,0,1,0,0,0,0,0,0
564,0.1046,24.698178070456933,8.963811999999997,0,0,-1,0,0,0,1,0,0,0,0
565,1.584075,32.449961479175904,0.0,0,0,-1,0,1,0,0,0,0,0,0
566,1.3730000000000002,17.691806012954128,0.7199999999999998,0,0,-1,0,0,0,1,0,0,0,1
567,3.093,26.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
568,0.1,13.45362404707371,0.469,0,0,-1,0,1,0,0,0,0,0,0
569,1.894725,32.64965543462902,0.0,0,0,-1,0,1,0,0,0,0,0,0
570,0.8099529999999999,7.071067811865476,4.6709999999999985,0,0,-1,0,0,0,0,0,0,0,1
571,0.341886,16.1245154965971,6.445474000000001,0,0,-1,0,0,0,1,0,0,0,0
572,1.7069580000000002,18.110770276274835,5.080401999999999,0,0,-1,0,0,0,0,0,0,0,0
573,1.237201,19.849433241279208,0.0,0,0,-1,0,1,0,0,0,1,0,0
574,0.52,3.1622776601683795,20.012999999999998,0,0,-1,0,1,0,0,0,0,0,0
575,0.2,17.029386365926403,20.333,0,0,-1,0,1,0,0,0,1,0,0
576,1.340979,6.4031242374328485,11.772901,0,0,-1,0,1,0,0,0,0,0,1
577,1.7113169999999998,32.89376840679705,1.0532999999999997,0,0,-1,0,1,0,0,0,0,0,0
578,0.6414,26.0,4.752951,0,0,-1,0,1,0,0,0,0,0,0
579,0.966392,23.3452350598575,4.218257,0,0,-1,0,1,0,0,0,0,0,0
580,0.61779,27.018512172212592,9.689096,0,0,-1,0,1,0,0,0,0,0,0
581,0.413,20.0,2.84,0,0,-1,0,0,0,1,0,0,0,0
582,0.5005,15.0,3.70706,0,0,-1,0,1,0,0,0,0,0,0
583,0.0336,19.235384061671343,17.054095,0,0,-1,0,1,0,0,0,0,0,0
584,0.1,29.017236257093817,5.374,0,0,-1,0,1,0,0,0,0,0,0
585,1.3869999999999998,10.44030650891055,4.087,0,0,-1,0,1,0,0,0,0,0,0
586,0.5819,26.248809496813372,0.0,0,0,-1,0,1,0,0,0,0,0,0
587,0.129221,9.848857801796104,8.376957,0,0,-1,0,1,0,0,0,0,0,0
588,0.6659470000000001,17.4928556845359,1.24023,0,0,-1,0,1,0,0,0,0,0,0
589,1.213911,19.02629759044045,9.03077,0,0,-1,0,1,0,0,0,0,0,0
590,1.646252,23.259406699226016,1.3214330000000003,0,0,-1,0,0,0,0,0,0,0,0
591,1.737985,26.925824035672523,0.0,0,0,-1,0,1,0,0,0,0,0,0
592,0.202,24.186773244895647,4.562,0,0,-1,0,1,0,0,0,0,0,0
593,2.07667,24.186773244895647,0.0,0,0,-1,0,1,0,0,0,0,0,0
594,0.197562,22.02271554554524,2.0621,0,0,-1,0,1,0,0,0,0,0,0
595,0.451222,21.02379604162864,6.545606999999999,0,0,-1,0,0,0,1,0,0,0,0
596,0.617104,15.811388300841895,6.379724999999999,0,0,-1,0,1,0,0,0,0,0,0
597,1.564,22.02271554554524,1.3040000000000005,0,0,-1,0,0,0,1,0,0,0,0
598,1.875,31.256999216175572,4.142,0,0,-1,0,1,0,0,0,0,0,0
599,0.24,19.104973174542803,0.0,0,0,-1,0,1,0,0,0,1,0,0
600,2.238315,30.886890422961002,0.0,0,0,-1,0,1,0,0,0,1,0,0
601,0.7762,15.524174696260026,0.0,0,0,-1,0,1,0,0,0,1,0,0
602,0.371635,16.031219541881402,22.108520000000002,0,0,-1,0,1,0,0,0,0,0,0
603,1.126568,14.866068747318506,0.0,0,0,-1,0,1,0,0,0,0,0,0
604,1.797926,35.383612025908256,0.0,0,0,-1,0,1,0,0,0,0,0,0
605,1.380018,31.780497164141412,0.0,0,0,-1,0,1,0,0,0,0,0,0
606,1.0875,24.738633753705958,0.0,0,0,-1,0,1,0,0,0,0,0,0
607,0.703,20.615528128088304,1.973,0,0,-1,0,1,0,0,0,0,0,0
608,1.267174,27.29468812791236,0.0,0,0,-1,0,1,0,0,0,0,0,0
609,1.547036,15.132745950421555,0.0,0,0,-1,0,1,0,0,0,1,0,1
610,0.893,17.204650534085253,8.013,0,0,-1,0,0,0,1,0,0,0,0
611,1.073,29.017236257093817,11.925,0,0,-1,0,1,0,0,0,1,0,0
612,0.92176,11.401754250991381,5.733891000000002,0,0,-1,0,1,0,0,0,0,0,0
613,2.240707,11.401754250991381,4.414944,0,0,-1,0,0,0,0,0,0,0,0
614,1.542991,34.0,0.0,0,0,-1,0,1,0,0,0,0,0,0
615,1.973,35.6931365951495,3.0660000000000003,0,0,-1,0,1,0,0,0,0,0,0
616,2.0556,19.849433241279208,12.645046999999998,0,0,-1,0,1,0,0,0,0,0,0
617,0.2266,16.278820596099706,10.590485,0,0,-1,0,1,0,0,0,1,0,0
618,0.7879999999999999,9.486832980505136,20.478,0,0,-1,0,0,0,1,0,0,0,0
619,0.387,22.82542442102665,2.3469999999999995,0,0,-1,0,1,0,0,0,0,0,0
620,0.24,21.02379604162864,2.494,0,0,-1,0,1,0,0,0,0,0,0
621,1.0174,29.8328677803526,2.4622,0,0,-1,0,1,0,0,0,0,0,0
622,0.1012,13.038404810405297,3.3784,0,0,-1,0,1,0,0,0,0,0,0
623,0.0722,6.0,2.689429,0,0,-1,0,1,0,0,0,0,0,0
624,0.8739,15.652475842498527,1.887729,0,0,-1,0,0,0,0,0,0,0,0
625,0.1897,7.810249675906653,2.86783,0,0,-1,0,1,0,0,0,0,0,0
626,0.533062,15.620499351813306,2.524468,0,0,-1,0,0,0,0,0,0,0,0
627,1.096465,29.12043955712207,3.4738359999999995,0,0,-1,0,1,0,0,0,0,0,0
628,0.84,26.0,6.231,0,0,-1,0,1,0,0,0,0,0,0
629,1.204,10.198039027185569,5.867000000000001,0,0,-1,0,1,0,0,0,0,0,0
630,0.573,11.0,2.9330000000000003,0,0,-1,0,1,0,0,0,0,0,0
631,3.300267,62.681735776859284,0.0,0,0,-1,0,1,0,0,0,0,0,0
632,0.3716,3.0,7.413551000000001,0,1,-1,0,1,0,0,0,0,0,0
633,0.481855,2.23606797749979,7.303296,0,1,-1,0,0,0,0,0,0,0,1
634,1.369169,20.615528128088304,0.0,0,0,-1,0,1,0,0,0,0,0,0
635,2.111924,13.601470508735444,9.38991,0,0,-1,0,0,0,0,0,0,0,0
636,1.5815,25.94224354214569,2.945404,0,0,-1,0,1,0,0,0,0,0,0
637,0.4123,16.031219541881402,7.517066000000001,0,0,-1,0,0,0,1,0,0,0,0
638,0.92,24.413111231467404,3.4530000000000003,0,0,-1,0,1,0,0,0,0,0,0
639,0.187,12.649110640673518,8.109,0,0,-1,0,1,0,0,0,0,0,0
