id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
aabcd43f-68ca-45f6-9d84-e97cb858a940,1.9795639999999999,9.899494936611665,9.586011,1,0,0,0,-1,0,0,0,0,0,0,Gilly Louise Scarlett Flaherty,West Ham United LFC,19777,113.0,33.0,
0e6703a6-fe2a-4f0b-864c-1f85068c9b74,0.0911,8.602325267042627,8.001138000000001,1,0,0,0,-1,0,0,0,0,0,0,Jane Ross,West Ham United LFC,19724,113.0,45.0,
a93acb2a-3fd7-4fb9-aa0b-a8c2337cdbac,1.4563700000000002,25.709920264364882,7.802849,1,0,0,0,-1,0,0,0,0,0,0,Brooke Chaplen,Reading WFC,19732,95.0,46.0,
701abd4b-93b0-4579-904f-bd8d5f40cf3b,1.12,25.96150997149434,13.025000000000002,1,0,0,0,-1,0,0,0,0,0,0,Denise O'Sullivan,North Carolina Courage,7456,95.0,47.0,
534f07ec-fb85-4f85-8ad0-a4596a4c04e3,0.694403,14.7648230602334,10.572648,0,0,1,0,-1,0,0,0,0,0,0,Bethany Mead,Arsenal WFC,19797,107.0,33.0,
a5a9b23e-9d22-4ccc-833d-aa8e72f7c42a,1.4268,26.870057685088806,0.0,1,0,0,0,-1,0,0,0,0,0,0,Magdalena Ericsson,Chelsea LFC,19785,101.0,59.0,
1b11a65a-54c5-4d05-9033-d0566293fa3d,1.452797,18.681541692269406,0.0,1,0,0,0,-1,0,0,0,0,0,0,Julie Biesmans,Bristol City WFC,19742,102.0,35.0,
62c3d6b9-2bf2-444b-a1b0-ea75132ca374,0.1262,5.830951894845301,0.5049,1,0,0,0,-1,0,0,0,0,0,0,Bethany England,Chelsea LFC,19755,115.0,43.0,
4e543680-e5ad-497d-859b-93f79d8babd4,1.8476,32.2490309931942,2.538736,0,0,1,0,-1,0,0,0,0,0,0,Kayleigh Green,Brighton & Hove Albion WFC,19784,88.0,36.0,
bc693222-8887-481f-8453-ef5bf4fdc311,0.1387,16.76305461424021,22.790874999999996,1,0,0,0,-1,0,0,0,0,0,0,Lauren Hemp,Manchester City WFC,19786,104.0,45.0,
aa0078ae-bb50-42c7-8bc8-3d863acb65ad,1.538,24.698178070456937,0.0,1,0,0,0,-1,0,0,0,0,0,0,Tori Huster,Washington Spirit,7493,99.0,53.0,
d704f102-86ea-4463-adcc-2e4cfce19f68,0.203,18.601075237738275,6.494999999999999,0,0,1,0,-1,0,0,0,0,0,0,Tobin Heath,Portland Thorns,7477,105.0,51.0,
bc9d77f8-9c67-49d5-91ce-91c8a86bc2cd,1.6130000000000002,25.632011235952593,9.238999999999999,1,0,0,0,-1,0,0,0,0,0,0,Estefanía Romina Banini Ruiz,Washington Spirit,7520,96.0,31.0,
aebf8da0-6037-4ee0-9647-a48f5d6bfff1,1.0178,27.459060435491963,5.360175,0,0,1,0,-1,0,0,0,0,0,0,Dominique Johanna Anna Bloodworth,Arsenal WFC,19797,93.0,45.0,
9f94407a-3c28-46d1-9ffb-0de2b42e5b05,0.4248,31.400636936215164,7.6505339999999995,1,0,0,0,-1,0,0,0,0,0,0,Rachel Furness,Reading WFC,19747,89.0,35.0,
67352c62-267c-4484-9421-9195190b288a,0.726,18.384776310850235,8.526000000000003,1,0,0,0,-1,0,0,0,0,0,0,Diana Matheson,Utah Royals,7477,103.0,33.0,
3c588889-af39-49af-bdfc-446ef67203fd,0.201,13.92838827718412,6.004,1,0,0,0,-1,0,0,0,0,0,0,Christine Sinclair,Portland Thorns,7490,107.0,45.0,
05a68ca3-70e5-40ca-8f5f-1797d47fa798,0.2685,13.92838827718412,9.752954,0,0,0,0,-1,0,0,0,0,0,0,Georgia Stanway,Manchester City WFC,19801,107.0,45.0,
c6e67984-a14a-4fde-aa24-cd28c1bf0498,0.5047,36.40054944640259,5.8195,1,0,0,0,-1,0,0,0,0,0,0,Erin Simon,West Ham United LFC,19795,86.0,27.0,
9f76f52c-0d13-47c9-847b-8ce8dab98591,0.84,16.64331697709324,0.0,1,0,0,0,-1,0,0,0,0,0,1,Shea Groom,Sky Blue FC,7521,106.0,31.0,
176bbbba-43ec-4f73-ac40-fd2b466da265,0.2575,27.294688127912362,1.119858,1,0,0,0,-1,0,0,0,0,0,0,Kim Little,Arsenal WFC,19797,93.0,36.0,
8159caac-8fb3-4948-bdfd-796fa898aa56,0.7654,7.280109889280518,8.377986,0,0,0,0,-1,0,0,0,0,0,0,Heather Payne,Bristol City WFC,19742,118.0,47.0,
f0cd6481-afd6-43a9-b49e-5a79bd4e5879,0.2957,17.804493814764857,74.32903299999998,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19744,109.0,26.0,
c58508d9-dec1-4ddf-a723-6831978ca8ae,1.971136,29.0,0.0,1,0,0,0,-1,0,0,0,0,0,0,Emma Follis,Birmingham City WFC,19749,99.0,20.0,
d2b65791-b063-40de-a4f7-216e4f7ec7fc,2.7913259999999998,32.64965543462902,1.2655000000000003,1,0,0,0,-1,0,0,0,0,0,0,Felicity Gibbons,Brighton & Hove Albion WFC,19780,91.0,25.0,
2e8b7f67-cfe7-450d-9fc2-f4167f54050b,1.4647860000000001,12.806248474865697,0.0,1,0,0,0,-1,0,0,0,1,0,0,Vivianne Miedema,Arsenal WFC,19791,110.0,32.0,
5f06f1ad-f869-4d7a-8c77-d5ac92b72a62,1.5984559999999999,44.0,4.757306,1,0,0,0,-1,0,0,0,0,0,0,Laura Coombs,Liverpool WFC,19765,76.0,40.0,
f4c91cd7-b299-4470-b34f-3c1867e2976f,0.1911,16.15549442140351,4.702602,1,0,0,0,-1,0,0,0,0,0,0,Dominique Bruinenberg,Everton LFC,19803,114.0,25.0,
8a030229-3ff7-4bf9-8f1a-3d21979e0ba6,0.1745,19.4164878389476,4.707651,1,0,0,0,-1,0,0,0,0,0,0,Brianna Visalli,West Ham United LFC,19719,104.0,29.0,
4146bd0c-b9ca-4972-8e75-bbc0ff9757de,1.587174,30.14962686336267,9.1711,1,0,0,0,-1,0,0,0,0,0,0,Sophie Ingle,Chelsea LFC,19726,90.0,43.0,
e7f00618-4cab-4ee1-a9d3-8800322b6024,0.575,23.259406699226016,19.916,1,0,0,0,-1,0,0,0,0,0,0,Vanessa DiBernardo,Chicago Red Stars,7485,99.0,30.0,
2f94412d-5091-4a01-a037-1ea5289382a7,0.6668,25.495097567963924,24.406203,0,0,0,0,-1,0,0,0,0,0,0,Laura Coombs,Liverpool WFC,19717,97.0,51.0,
ecef2b99-f19c-47cb-ad06-27de96e42d24,0.2129,11.704699910719626,24.860103,1,0,0,0,-1,0,0,0,0,0,0,Christie Murray,Liverpool WFC,19717,109.0,44.0,
a2209150-2181-4d7f-befc-084edadcac54,1.2666680000000001,33.734255586866,0.0,1,0,0,0,-1,0,0,0,0,0,0,Stephanie Houghton,Manchester City WFC,19801,87.0,33.0,
bea54a19-c202-45b9-b6be-29f8e606d7a1,0.8295,14.422205101855956,4.541027,1,0,0,0,-1,0,0,0,1,0,1,Vivianne Miedema,Arsenal WFC,19766,112.0,52.0,
21b3a95e-cf67-45dc-9a50-bce07bf030c7,1.6567060000000002,19.6468827043885,0.0,1,0,0,0,-1,0,0,0,0,0,0,Chloe Peplow,Brighton & Hove Albion WFC,19776,101.0,45.0,
b1e8a8ef-f212-42fe-a30a-adb38e206e01,1.111169,12.083045973594572,16.892542,1,0,0,0,-1,0,0,0,0,0,0,Francesca Kirby,Chelsea LFC,19748,109.0,35.0,
96781d44-8678-4baf-a7be-94f25b64ab69,0.507,12.529964086141668,0.0,1,0,0,0,-1,0,0,0,0,0,0,Katie Stengel,Utah Royals,7473,114.0,51.0,
51fbd9ad-0997-4099-b2ff-819efc1d98a6,0.2256,26.476404589747453,2.130492,1,0,0,0,-1,0,0,0,0,0,0,Georgia Stanway,Manchester City WFC,19723,94.0,35.0,
067ff01d-88fa-4632-8dd8-5996603e1bdb,0.32,10.816653826391969,10.586,1,0,0,0,-1,0,0,0,0,0,0,Samantha Mewis,North Carolina Courage,7456,111.0,46.0,
b7da49a6-c7e4-4a49-a851-93642d049c3f,2.282877,27.313000567495326,9.260396,1,0,0,0,-1,0,0,0,0,0,0,Angharad James,Everton LFC,19783,95.0,51.0,
d5390ba9-b496-4b05-bbd0-e8f59878f32f,0.0937,22.02271554554524,5.854365,1,0,0,0,-1,0,0,0,0,0,0,Abbey-Leigh Stringer,Everton LFC,19803,98.0,39.0,
b70299e5-f0dc-4fec-a95e-57f85132b470,1.147,36.49657518178932,0.0,1,0,0,0,-1,0,0,0,0,0,0,Sofia Huerta,Chicago Red Stars,7444,84.0,34.0,
4e5eeb8f-36e6-4203-87d3-381330dca119,1.173,25.019992006393608,0.0,1,0,0,0,-1,0,0,0,0,0,0,Ashley Hatch,Washington Spirit,7479,95.0,41.0,
7d0d21c0-2819-47be-9d2c-1a26e35b08ad,1.24,28.861739379323623,7.758999999999999,1,0,0,0,-1,0,0,0,0,0,0,Yuki Nagasato,Chicago Red Stars,7520,92.0,33.0,
2ab0a63f-2e46-4b05-b5fe-8885dc5dfadd,0.653,8.06225774829855,8.345999999999998,1,0,0,0,-1,0,0,0,0,0,1,Samantha Kerr,Chicago Red Stars,7520,116.0,33.0,
0e3ed4af-cabb-4186-97a6-aefc96eb2365,0.6117,25.942243542145693,0.0,1,0,0,0,-1,0,0,0,0,0,0,Katie McCabe,Arsenal WFC,19717,97.0,28.0,
0b4980a5-6b21-49ac-aa3a-74d22810feba,0.4057,17.08800749063506,9.080155000000001,1,0,0,0,-1,0,0,0,0,0,0,Francesca Kirby,Chelsea LFC,19751,104.0,34.0,
4a997b99-123b-4348-b0f9-d33f0404347f,1.35,25.632011235952593,5.274000000000001,1,0,0,0,-1,0,0,0,0,0,0,Shelina Zadorsky,Orlando Pride,7471,96.0,49.0,
c709e1ab-4e09-4063-90bc-60e8d000352d,0.911106,24.596747752497688,0.0,0,0,0,0,-1,0,0,0,0,0,0,Erin Cuthbert,Chelsea LFC,19743,98.0,29.0,
27527d95-f97e-4cba-87a8-8a67164c69e5,2.661981,27.85677655436824,0.0,1,0,0,0,-1,0,0,0,0,0,0,Inessa Kaagman,Everton LFC,19746,94.0,50.0,
5d95a87e-d9cd-4fa4-9812-64b7b60c8bf0,0.72,18.24828759089466,6.973000000000001,1,0,0,0,-1,0,0,0,0,0,0,Denise O'Sullivan,North Carolina Courage,7456,102.0,37.0,
0c8542f4-0e60-4802-966b-20467b21ea31,0.3915,30.083217912982647,6.8521540000000005,1,0,0,0,-1,0,0,0,0,0,0,Lucy Staniforth,Birmingham City WFC,19787,92.0,29.0,
2ee16a35-7668-482c-ad6f-8e55cd7efcdf,0.2761,21.213203435596427,8.436623,1,0,0,0,-1,0,0,0,0,0,0,Tessa Wullaert,Manchester City WFC,19728,99.0,43.0,
0a342085-67d3-459b-8912-c00d4b0eb664,0.45399999999999996,9.219544457292887,0.0,1,0,0,0,-1,0,0,0,0,0,0,Kristen Hamilton,North Carolina Courage,7487,114.0,47.0,
9f1e3cae-c577-412f-bf58-5b7c8d9b7f61,0.986192,27.85677655436824,0.0,1,0,0,0,-1,0,0,0,0,0,0,Josanne Potter,Reading WFC,19762,94.0,30.0,
cd6724b1-3f56-4d2a-840a-eba566c2adac,0.605433,14.142135623730951,7.45401,0,0,0,0,-1,0,0,0,0,0,0,Tessa Wullaert,Manchester City WFC,19779,110.0,50.0,
c79366a1-456b-457b-9be9-861ebc6752fe,1.643747,43.08131845707603,11.084426999999998,1,0,0,0,-1,0,0,0,0,0,0,Taylor Hinds,Everton LFC,19783,80.0,56.0,
15e1d0d6-654b-4a18-8ef8-e8fa6194de11,1.0816430000000001,23.08679276123039,27.346985,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19781,97.0,42.0,
7d826139-0129-40a7-8afb-c964fb80d53c,1.1306,29.966648127543394,4.8999,1,0,0,0,-1,0,0,0,0,0,0,Jonna Andersson,Chelsea LFC,19726,107.0,67.0,
2b4ef8af-dd6c-4778-bc3f-12e2d26d9fbb,2.489097,29.732137494637012,0.0,1,0,0,0,-1,0,0,0,0,0,0,Ella Rutherford,Bristol City WFC,19768,92.0,50.0,
1777b516-9edc-41ff-80fa-32a8f9bfc89b,0.1427,10.295630140987,3.184441,1,0,0,0,-1,0,0,0,0,0,0,Dominique Johanna Anna Bloodworth,Arsenal WFC,19766,111.0,45.0,
f59fa920-d4f5-41a7-be7b-eb8d6e5215aa,1.093,21.0,8.56,1,0,0,0,-1,0,0,0,0,0,0,Crystal Alyssia Dunn,North Carolina Courage,7519,99.0,40.0,
1b84f79e-81f3-48c1-aa26-751b320328a3,1.755,14.7648230602334,0.0,1,0,0,0,-1,0,0,0,0,0,1,Ana-Maria Crnogorcevic,Portland Thorns,7477,107.0,47.0,
5cbb5a3e-33ed-4015-9179-f48cdb63d54c,0.5329999999999999,25.298221281347036,10.132,1,0,0,0,-1,0,0,0,0,0,0,Havana Solaun,Washington Spirit,7520,96.0,32.0,
91c55440-5fea-46bf-8dff-e243fdb36469,1.8702279999999998,27.892651361962706,0.0,1,0,0,0,-1,0,0,0,0,0,0,Karen Julia Carney,Chelsea LFC,19714,93.0,33.0,
54e9318d-bade-4eb4-8d29-d209e77e47a1,0.35662699999999997,25.079872407968907,0.0,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19797,95.0,42.0,
1705f7b0-bc15-4692-8786-9e31cd34a1f2,1.886754,32.2490309931942,1.312762,1,0,0,0,-1,0,0,0,0,0,0,Danielle Buet,Brighton & Hove Albion WFC,19725,92.0,56.0,
a9d13bc0-62c6-4fd6-9c99-d987b80a4175,1.703998,40.049968789001575,0.0,1,0,0,0,-1,0,0,0,0,0,0,Fara Williams,Reading WFC,19767,80.0,38.0,
aec24266-cef0-4b2c-82be-7b9bf21ac440,0.68,23.706539182259394,5.561999999999999,1,0,0,0,-1,0,0,0,0,0,0,Dani Weatherholt,Orlando Pride,7500,99.0,29.0,
76f18fda-cced-4153-b05d-5b4014400f5c,1.617,12.206555615733702,13.312999999999999,1,0,0,0,-1,0,0,0,0,0,1,Débora Cristiane de Oliveira,North Carolina Courage,7471,110.0,47.0,
da145f19-ba31-4613-b54f-a50afdd3ea62,0.5739,13.601470508735444,11.7538,1,0,0,0,-1,0,0,0,0,0,0,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,19769,107.0,36.0,
6f141964-45ec-4618-b204-0575f2a8b3bf,1.3846,34.713109915419565,0.0,1,0,0,0,-1,0,0,0,0,0,0,Brooke Chaplen,Reading WFC,19732,86.0,47.0,
553d6b00-5488-4516-b698-441c271a4234,1.582967,37.05401462729781,3.0971200000000003,1,0,0,0,-1,0,0,0,1,0,0,Danielle Buet,Brighton & Hove Albion WFC,19734,83.0,42.0,
aa4a6eff-0b7b-475a-9539-caf4f2a8dde4,0.495,22.847319317591726,1.2389999999999999,1,0,0,0,-1,0,0,0,0,0,0,Raquel Rodriguez,Sky Blue FC,7492,99.0,31.0,
510fd7a4-cc5e-41f0-a20f-2112a6ff1eea,2.213736,38.27531841800928,13.361324,1,0,0,0,-1,0,0,0,0,0,0,Danielle van de Donk,Arsenal WFC,19797,84.0,53.0,
0cdf14ee-29fa-4c9d-b365-5b062c8b34c2,2.0951169999999997,21.095023109728988,2.3209020000000007,0,0,0,0,-1,0,0,0,0,0,0,Harriet Scott,Birmingham City WFC,19738,99.0,42.0,
859bd609-f84e-4462-ab01-175f3b8ee802,0.7913,24.839484696748443,19.714233,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19749,101.0,56.0,
3168e043-f03e-420d-ac88-6c36330bbbc2,0.0044,7.280109889280518,3.241523,1,0,0,0,-1,0,0,0,0,0,0,Felicity Gibbons,Brighton & Hove Albion WFC,19780,113.0,38.0,
3cf92b0e-fece-4f64-8f5d-4f869bc9b5ec,0.923588,27.313000567495326,0.0,1,0,0,0,-1,0,0,1,0,0,0,Dominique Johanna Anna Bloodworth,Arsenal WFC,19770,95.0,51.0,
1244ba3e-c449-4bd3-bf01-f49e0dcd2eb6,0.144299,24.413111231467404,3.149348,0,0,1,0,-1,0,0,0,0,0,0,Jessica Anne Clarke,Liverpool WFC,19775,106.0,20.0,
e3d48852-473b-49ca-8d0a-cd1b46866743,1.260249,28.792360097775937,0.0,1,0,0,0,-1,0,0,0,0,0,0,Julie Biesmans,Bristol City WFC,19774,93.0,30.0,
4a5fdd08-7385-4bb5-9f66-9ab5f64db562,1.395,28.231188426986208,6.715892,1,0,0,0,-1,0,0,0,0,0,0,Gabrielle George,Everton LFC,19726,94.0,29.0,
ca9ede66-df81-4194-887b-3c123a7be765,0.7112,33.54101966249684,6.762949000000001,1,0,0,0,-1,0,0,0,0,0,0,Danielle Buet,Brighton & Hove Albion WFC,19734,90.0,55.0,
923dcd55-c5a4-4667-b96d-a221b243e100,0.33299999999999996,10.44030650891055,9.473,1,0,0,0,-1,0,0,0,0,0,0,Débora Cristiane de Oliveira,North Carolina Courage,7444,117.0,30.0,
01820e22-4014-456f-975b-d2676ce13f6b,2.239,18.35755975068582,0.0,1,0,0,0,-1,0,0,0,0,0,0,Lynn Williams,North Carolina Courage,7497,104.0,31.0,
912c4a09-debd-4158-ad1b-31c442f6b610,2.0780000000000003,27.0,0.0,0,0,1,0,-1,0,0,0,0,0,0,Beverly Yanez,Seattle Reign,7480,93.0,40.0,
ea00f90b-5414-499a-9919-bf18fb456462,0.4469,25.709920264364882,3.253,1,0,0,0,-1,0,0,0,0,0,0,Dominique Johanna Anna Bloodworth,Arsenal WFC,19797,95.0,34.0,
b65cb642-192a-4788-98ad-4c962a5cb687,0.1646,12.529964086141668,10.903210999999999,0,0,0,0,-1,0,0,0,0,0,0,Bethany Mead,Arsenal WFC,19781,114.0,29.0,
602f38cf-a83f-405a-a455-920bc4958cd5,0.7303,17.08800749063506,4.202948000000001,1,0,0,0,-1,0,0,0,0,0,0,Kirsty Linnett,Liverpool WFC,19737,104.0,34.0,
ec084fc4-010d-4eb2-bf4f-c3110d94413e,0.526,24.331050121192877,13.827,1,0,0,0,-1,0,0,0,0,0,0,Débora Cristiane de Oliveira,North Carolina Courage,7475,96.0,36.0,
20cc3f67-cbb7-451d-81ec-f25c0814998f,0.21100000000000002,25.45584412271571,14.142,1,0,0,0,-1,0,0,0,0,0,0,McCall Zerboni,North Carolina Courage,7475,102.0,22.0,
d57bc52f-a18a-4afe-aa28-9897102a0dee,1.733,25.238858928247925,10.36,1,0,0,0,-1,0,0,0,0,0,0,Havana Solaun,Washington Spirit,7520,99.0,26.0,
bad29afd-d137-4a3d-aef5-84132b6334d5,0.365536,22.135943621178654,21.214699999999997,1,0,0,0,-1,0,0,0,0,0,0,Lisa Evans,Arsenal WFC,19797,99.0,33.0,
c47f9fb5-349c-482c-8a48-96edac0535b4,0.6946,15.652475842498529,16.944245000000002,0,0,1,0,-1,0,0,0,0,0,0,Erin Cuthbert,Chelsea LFC,19799,113.0,54.0,
e4e18e50-21df-4e2a-8b44-1ae38a032a67,0.24904,23.259406699226016,0.21360000000000004,1,0,0,0,-1,0,0,0,0,0,0,Adriana Leon,West Ham United LFC,19786,99.0,30.0,
c2730917-6334-475c-aaa2-e9ebcc52bd5b,0.417437,15.033296378372908,19.391092000000004,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19759,105.0,39.0,
d5ede9f4-8a56-4df6-a788-0e220f58d716,0.8267770000000001,16.401219466856727,18.981752000000004,1,0,0,0,-1,0,0,0,0,0,1,Danielle van de Donk,Arsenal WFC,19759,110.0,27.0,
c67ab6cc-005b-41f4-b5c4-909254be05d5,0.1999,31.25699921617557,0.0,1,0,0,0,-1,0,0,0,0,0,0,Caroline Weir,Manchester City WFC,19735,89.0,44.0,
2e6ec5fa-24ea-4805-803c-cb200853d279,0.48363199999999995,29.732137494637012,15.892254000000001,1,0,0,0,-1,0,0,0,0,0,0,Gemma Bonner,Manchester City WFC,19764,98.0,60.0,
70316879-bf4e-4d41-af09-75237bab3b59,1.473663,24.698178070456937,3.8205999999999998,1,0,0,0,-1,0,0,0,0,0,0,Rachel Furness,Reading WFC,19782,99.0,27.0,
a7109021-c73a-4e07-8c4f-bdcf817aeae7,1.1092799999999998,25.0,1.5023549999999999,1,0,0,0,-1,0,0,0,0,0,0,Leanne Kiernan,West Ham United LFC,19740,100.0,55.0,
e4a49b84-4040-4010-8740-1e2664380eb5,0.9288540000000001,21.587033144922902,3.2411000000000003,1,0,0,0,-1,0,0,0,0,0,0,Remi Allen,Reading WFC,19791,99.0,45.0,
e29c3adc-f62e-41e8-9c76-370b8f885175,0.773,17.88854381999832,13.411999999999999,1,0,0,0,-1,0,0,0,0,0,0,Jessica McDonald,North Carolina Courage,7456,104.0,48.0,
ae9ec46e-224b-43e1-9e61-ce0573ef6722,0.41,20.808652046684813,14.668999999999997,1,0,0,0,-1,0,0,0,0,0,0,Nichelle Prince,Houston Dash,7486,103.0,28.0,
b7db187e-c110-4453-a4d3-c520390f70c5,0.115,17.46424919657298,22.305,1,0,0,0,-1,0,0,0,0,0,0,Vanessa DiBernardo,Chicago Red Stars,7497,104.0,47.0,
1b1e0e9b-0d2a-4d30-8b07-3d5c58b20d8a,0.406,2.8284271247461903,1.9289999999999998,1,0,0,1,-1,0,0,0,0,0,0,Julie Ertz,Chicago Red Stars,7476,118.0,38.0,
88481da6-4375-476e-b437-a1b21a4cb85c,1.722304,23.853720883753127,0.0,1,0,0,0,-1,0,0,0,0,0,0,Fara Williams,Reading WFC,19772,100.0,53.0,
99533657-00ac-44d7-93c8-4b631a309a9d,1.3191,30.0,0.0,1,0,0,0,-1,0,0,0,0,0,0,Laura Coombs,Liverpool WFC,19793,90.0,40.0,
a50741f7-ec89-4824-9d4a-285ba53fcc30,1.9024009999999998,26.0,0.0,1,0,0,0,-1,0,0,0,0,0,0,Charlie Wellings,Birmingham City WFC,19763,96.0,50.0,
db7be13b-ae0e-4efc-835f-855b6b29ffe5,0.99,14.7648230602334,4.665,0,0,1,0,-1,0,0,0,0,0,0,Emily van Egmond,Orlando Pride,7500,113.0,53.0,
7eb7eb98-fdab-4a3e-a25f-7250020364e2,0.84,11.40175425099138,8.079,1,0,0,0,-1,0,0,0,0,0,0,Jessica McDonald,North Carolina Courage,7456,109.0,43.0,
39151657-47bb-4d1b-b2c8-b94a811f6776,1.56,25.0,1.9069999999999996,0,0,1,0,-1,0,0,0,0,0,0,Rumi Utsugi,Seattle Reign,7523,96.0,33.0,
187be189-2928-4d5a-8590-e6199e4703c7,1.28,11.704699910719626,1.712,1,0,0,0,-1,0,0,0,0,0,0,Katherine Reynolds,Portland Thorns,7490,109.0,36.0,
68e4ffec-3697-49db-854c-3219db06792e,0.1588,7.0,11.086192999999998,1,0,0,0,-1,0,0,0,0,0,0,Vivianne Miedema,Arsenal WFC,19797,113.0,40.0,
8d185df5-cbeb-4384-bf59-d2a8996189aa,1.046184,25.612496949731394,2.322344,1,0,0,0,-1,0,0,0,0,0,0,Charlie Wellings,Birmingham City WFC,19718,100.0,56.0,
8eed8562-faeb-4fe4-a225-e66c77dadd30,0.6129,15.297058540778355,0.0,1,0,0,0,-1,0,0,0,0,0,0,Nikita Parris,Manchester City WFC,19755,117.0,55.0,
1c705ea3-5ed7-402e-8b91-3a8eea9637b3,0.1589,14.560219778561036,8.430966999999999,1,0,0,0,-1,0,0,0,0,0,0,Jill Scott,Manchester City WFC,19728,116.0,54.0,
945796c5-ce44-4e38-a525-e4177ae36cf5,0.8959860000000001,18.601075237738275,28.291915,1,0,0,0,-1,0,0,0,0,0,0,Lisa Evans,Arsenal WFC,19766,109.0,55.0,
49042299-ea23-4654-a2d2-242b802469c3,0.98979,27.202941017470888,1.9118430000000004,1,0,0,0,-1,0,0,0,0,0,0,Rinsola Babajide,Liverpool WFC,19748,94.0,48.0,
852ce17d-ad51-4259-a135-95a7cd5d4f5e,0.39799999999999996,21.95449840010015,4.654,1,0,0,0,-1,0,0,0,0,0,0,Danielle Colaprico,Chicago Red Stars,7485,101.0,29.0,
8316ff62-8b2d-41d5-80a9-68d267339bde,0.9719,15.033296378372908,21.870179,1,0,0,0,-1,0,0,0,0,0,0,Drew Spence,Chelsea LFC,19755,105.0,39.0,
2823b7bb-5087-4771-89ea-d663db08ab2e,1.005716,13.416407864998739,9.920976,1,0,0,0,-1,0,0,0,0,0,0,Kirstyn Pearce,Reading WFC,19801,114.0,52.0,
e6ea0d0f-a4de-4779-817b-8b44afbb0211,1.253672,34.0,22.546299999999995,1,0,0,0,-1,0,0,0,0,0,0,Georgia Stanway,Manchester City WFC,19723,90.0,56.0,
3fa67a5e-cc12-46d5-a438-84991a81988a,1.311,33.61547262794322,0.0,1,0,0,0,-1,0,0,0,0,0,0,Ashley Hatch,Washington Spirit,7493,89.0,27.0,
25d3d1da-accf-47fa-a2d5-11355facc4dd,1.301672,32.7566787083184,0.0,1,0,0,0,-1,0,0,0,0,0,0,Kate Natkiel,Brighton & Hove Albion WFC,19802,92.0,23.0,
800e726e-31a9-4511-8359-454974107699,0.6923,14.866068747318506,10.558600999999998,1,0,0,0,-1,0,0,0,0,0,0,Harriet Scott,Birmingham City WFC,19782,115.0,54.0,
caa726dc-acdc-4c7f-8207-b9d30cacc2e7,1.1023020000000001,16.278820596099706,1.8978999999999997,1,0,0,0,-1,0,0,0,0,0,0,Leah Williamson,Arsenal WFC,19736,117.0,24.0,
65964a80-4cc2-48d0-9f08-620eb3a3a33a,0.945886,27.202941017470888,26.306229999999996,1,0,0,0,-1,0,0,0,0,0,0,So-Hyun Cho,West Ham United LFC,19793,94.0,48.0,
6b28dd81-d083-413b-9a7b-a388a95b8a3f,0.5195810000000001,29.017236257093817,5.78275,1,0,0,0,-1,0,0,0,0,0,0,Chloe Arthur,Birmingham City WFC,19727,91.0,41.0,
dabc62a1-5a05-4814-ad60-adcc29b454c3,1.667098,34.058772731852805,0.0,1,0,0,0,-1,0,0,0,0,0,0,Victoria Williams,Brighton & Hove Albion WFC,19730,86.0,42.0,
df3ff2a7-4bd6-496d-8141-b5f0aa417399,1.106166,23.706539182259394,8.564825,1,0,0,0,-1,0,0,0,0,0,0,Alisha Lehmann,West Ham United LFC,19724,99.0,51.0,
60e976d5-da0c-419f-878f-572f1bfe97b3,0.782846,17.204650534085253,1.4131,1,0,0,0,-1,0,0,0,0,0,0,Leah Williamson,Arsenal WFC,19766,110.0,54.0,
75215538-9612-49e1-8785-f70d214e714e,0.842743,20.0,0.0,1,0,0,0,-1,0,0,0,0,0,0,Aileen Whelan,Brighton & Hove Albion WFC,19776,104.0,52.0,
970353b1-970b-429d-ad9f-3935ef2da197,0.6509,22.20360331117452,0.0,0,0,1,0,-1,0,0,0,0,0,0,So-yun Ji,Chelsea LFC,19748,98.0,43.0,
b2f546b4-9988-4175-94af-e969d43d6d08,0.2,5.656854249492381,9.6,1,0,0,0,-1,0,0,0,0,0,0,Dani Weatherholt,Orlando Pride,7523,116.0,36.0,
38815aec-5652-42b9-a2c6-d899d4da75ef,0.2,17.029386365926403,9.6,0,0,0,0,-1,0,0,0,0,0,0,Poliana Barbosa Medeiros,Orlando Pride,7523,103.0,41.0,
08179d76-963e-4bd8-a8c2-72ac2cb575af,0.23800000000000002,26.1725046566048,13.22,1,0,0,0,-1,0,0,0,0,0,0,Katie Stengel,Utah Royals,7496,94.0,37.0,
98699dc8-1e96-447c-9451-39e3bbac5103,1.3470280000000001,24.839484696748443,7.073400000000001,1,0,0,0,-1,0,0,0,0,0,0,Aileen Whelan,Brighton & Hove Albion WFC,19745,101.0,56.0,
